Location,Site,Nest,Species,Exp_Year,Attempt_Number,Clutch_Initiation_Date,CI_Last_Checked,Clutch_Completion_Date,CC_Last_Checked,Clutch_Size,Egg_Loss_Number,Egg_Loss_Reason,Egg_Loss_Date,Incubation_Failure,Incubation_Failure_Date,Eggs_Swapped,Hatch_Date,HD_Last_Checked,Brood_Size_Hatching,Day6_Brood_Mass,Brood_Size_Day6,Chick_Loss_Incident_1_Date,Chick_Loss_Incident_1_#lost,Chick_Loss_Incident_1_Reason,Chick_Loss_Incident_2_Date,Chick_Loss_Incident_2_#lost,Chick_Loss_Incident_2_Reason,Chick_Loss_Incident_3_Date,Chick_Loss_Incident_3_#lost,Chick_Loss_Incident_3_Reason,Chick_Loss_Incident_4_Date,Chick_Loss_Incident_4_#lost,Chick_Loss_Incident_4_Reason,Chick_Abandon_F,Chick_Abandon_M,Nest_Fate_Date,Nest_Fate,Nest_Fate_Last_Check,#fledged,Nest_Experiment,Nest_Treatment,Female_ID,Male_ID,Fecal_Sample_nb,Notes
Ithaca,Unit_1,329,TRES,2019,1,23-May-19,2d ago,28-May-19,2d ago,6,,,,No,,No,12-Jun-19,1d ago,4,,,,,,,,,,,,,,,,,06-Jul-19,Fledged,11d ago,4,,Control,281128707,272108042,,
Ithaca,Unit_1,335,TRES,2019,1,13-May-19,2d ago,19-May-19,2d ago,6,,,,No,,No,02-Jun-19,1d ago,6,,,26-Jun-19,3,Found dead,,,,,,,,,,,,26-Jun-19,Fledged,11d ago,3,,Control,212110285,278172237,,"3 dead at fledge check are 281128611, 613, and 615"
Ithaca,Unit_1,338,TRES,2019,1,16-May-19,2d ago,20-May-19,2d ago,5,,,,No,,No,02-Jun-19,1d ago,5,,,09-Jun-19,1,Missing,26-Jun-19,1,Found dead,,,,,,,,,28-Jun-19,Fledged,11d ago,3,,Control,212110288,88004661,,one dead at fledge check is 281128617
Ithaca,Unit_1,342,TRES,2019,1,23-May-19,2d ago,27-May-19,2d ago,5,,,,No,,No,11-Jun-19,1d ago,5,,,17-Jun-19,5,Found dead,,,,,,,,,,Yes,Yes,17-Jun-19,Died,2d ago,0,,Control,281128706,,,abandoned and chicks dead
Ithaca,Unit_1,345,TRES,2019,1,16-May-19,2d ago,21-May-19,2d ago,6,,,,No,,No,03-Jun-19,1d ago,6,,,,,,,,,,,,,,,,,27-Jun-19,Fledged,11d ago,6,,Control,278172227,278172236,,all fledged
Ithaca,Unit_1,349,TRES,2019,1,08-May-19,2d ago,13-May-19,2d ago,6,2,Dropped,20-Jun-19,No,,No,29-May-19,1d ago,2,,,,,,,,,,,,,,,,,22-Jun-19,Fledged,11d ago,2,,Control,212110278,263113771,,All fledged 6/22
Ithaca,Unit_1,357,TRES,2019,1,20-May-19,2d ago,25-May-19,2d ago,6,,,,No,,No,06-Jun-19,1d ago,6,,,17-Jun-19,1,Found dead,,,,,,,,,,,,30-Jun-19,Fledged,11d ago,5,,Control,272106708,212110299,,all fledged
Ithaca,Unit_1,360,TRES,2019,1,18-May-19,2d ago,22-May-19,2d ago,5,,,,No,,No,05-Jun-19,1d ago,5,,,,,,,,,,,,,,,,,29-Jun-19,Fledged,11d ago,5,,Control,232146953,278172238,,all fledged
Ithaca,Unit_1,363,TRES,2019,1,11-May-19,2d ago,15-May-19,2d ago,5,,,,No,,No,31-May-19,1d ago,4,,,,,,,,,,,,,,,,,24-Jun-19,Fledged,11d ago,4,,Control,278172095,263114394,,all fledged
Ithaca,Unit_1,365,TRES,2019,1,14-May-19,2d ago,22-May-19,2d ago,7,,,,No,,No,06-Jun-19,1d ago,6,,,09-Jun-19,1,Missing,15-Jun-19,2,Missing,18-Jun-19,1,Missing,,,,,,30-Jun-19,Fledged,11d ago,2,,Control,272107750,,,one nestling in box on check day; all fledged next day
Ithaca,Unit_1,370,TRES,2019,1,19-May-19,2d ago,24-May-19,2d ago,5,,,,No,,No,08-Jun-19,1d ago,4,,,09-Jun-19,2,Missing,,,,,,,,,,,,02-Jul-19,Fledged,11d ago,2,,Control,278172228,281128655,,all fledged; says 2 on day 12 but only one seems to be entered
Ithaca,Unit_1,380,TRES,2019,1,11-May-19,2d ago,17-May-19,2d ago,6,,,,No,,No,31-May-19,1d ago,6,,,,,,,,,,,,,,,,,24-Jun-19,Fledged,11d ago,6,,Control,88004749,262125963,,all fledged
Ithaca,Unit_1,393,TRES,2019,1,22-May-19,2d ago,26-May-19,2d ago,6,,,,No,,No,08-Jun-19,1d ago,6,,,02-Jul-19,1,Found dead,,,,,,,,,,,,02-Jul-19,Fledged,11d ago,5,,Control,278172229,281128656,,one dead nestling is 281128670
Ithaca,Unit_1,421,TRES,2019,1,12-May-19,2d ago,17-May-19,2d ago,6,1,Missing,26-Jun-19,No,,No,01-Jun-19,1d ago,4,,,07-Jun-19,1,Missing,,,,,,,,,,,,25-Jun-19,Fledged,11d ago,3,,Control,278172096,262125987,,empty at fledge check
Ithaca,Unit_1,423,TRES,2019,1,12-May-19,2d ago,20-May-19,2d ago,7,,,,No,,No,03-Jun-19,1d ago,6,,,,,,,,,,,,,,,,,27-Jun-19,Fledged,11d ago,6,,Control,232146942,263113914,,all fledged
Ithaca,Unit_1,427,TRES,2019,1,16-May-19,2d ago,22-May-19,2d ago,6,,,,No,,No,05-Jun-19,1d ago,5,,,17-Jun-19,5,Found dead,,,,,,,,,,Yes,Yes,29-Jun-19,Died,2d ago,0,,Control,272106711,278172239,,chicks died before day 12
Ithaca,Unit_1,430,TRES,2019,1,19-May-19,2d ago,24-May-19,2d ago,6,,,,No,,No,06-Jun-19,1d ago,6,,,,,,,,,,,,,,,,,30-Jun-19,Fledged,11d ago,6,,Control,272107699,232146969,,all fledged
Ithaca,Unit_1,433,TRES,2019,1,16-May-19,2d ago,21-May-19,2d ago,6,,,,No,,No,03-Jun-19,1d ago,6,,,,,,,,,,,,,,,,,27-Jun-19,Fledged,11d ago,6,,Control,278172225,263113947,,all fledged
Ithaca,Unit_1,435,TRES,2019,1,20-May-19,2d ago,27-May-19,2d ago,6,,,,No,,No,08-Jun-19,1d ago,6,,,17-Jun-19,1,Found dead,02-Jul-19,3,Found dead,,,,,,,,,02-Jul-19,Fledged,11d ago,2,,Control,272107790,,,"three dead nestlings are 281128660, 661, and 663"
Ithaca,Unit_1,437,TRES,2019,1,14-May-19,2d ago,20-May-19,2d ago,5,,,,No,,No,02-Jun-19,1d ago,4,,,,,,,,,,,,,,,,,26-Jun-19,Fledged,11d ago,4,,Control,278172100,240154665,,empty at fledge check
Ithaca,Unit_2,1,TRES,2019,1,17-May-19,2d ago,22-May-19,2d ago,6,,,,No,,Yes,05-Jun-19,1d ago,6,62,6,12-Jun-19,6,Found dead,,,,,,,,,,Yes,Yes,12-Jun-19,Died,2d ago,0,Color_Stress,Cont_Dul,278171871,,,nestlings dead after third female capture
Ithaca,Unit_2,3,TRES,2019,1,19-May-19,2d ago,23-May-19,2d ago,5,,,,No,,Yes,06-Jun-19,1d ago,5,60,5,,,,,,,,,,,,,,,30-Jun-19,Fledged,9d ago,5,Color_Stress,Cont_Dul,278171872,272107815,,all fledged
Ithaca,Unit_2,6,TRES,2019,1,20-May-19,2d ago,24-May-19,2d ago,5,3,Missing,06-Jun-19,Yes,06-Jun-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,06-Jun-19,Predation,2d ago,0,Color_Stress,Pred_Con,278172157,278172161,,Possibly partial predation around 6/6. Down to 2 eggs from 5. eggs cold and abanandoned
Ithaca,Unit_2,8,TRES,2019,1,17-May-19,2d ago,21-May-19,2d ago,5,,,,Yes,29-May-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,29-May-19,Abandoned,2d ago,0,Color_Stress,Pred_Dul,278171869,,,abandoned sometime after first female predator trial
Ithaca,Unit_2,9,TRES,2019,1,22-May-19,2d ago,26-May-19,2d ago,5,,,,No,,Yes,09-Jun-19,1d ago,3,22,3,03-Jul-19,1,Found dead,,,,,,,,,,,,03-Jul-19,Fledged,9d ago,2,Color_Stress,Pred_Dul,278171877,272106986,,one dead nestling is 281128767
Ithaca,Unit_2,12,TRES,2019,1,17-May-19,2d ago,21-May-19,2d ago,5,,,,No,,Yes,04-Jun-19,1d ago,5,59,5,16-Jun-19,3,Dead,19-Jun-19,2,Dead,,,,,,,,,19-Jun-19,Died,3d ago,0,Color_Stress,Pred_Dul,278171870,278172167,,dying on 16th at banding. Two had baseline bleeds only but others already dead. All dead at d15 visit.
Ithaca,Unit_2,14,TRES,2019,1,27-May-19,2d ago,31-May-19,2d ago,5,1,Missing,02-Jun-19,No,,No,14-Jun-19,1d ago,3,40,3,,,,,,,,,,,,,,,08-Jul-19,Fledged,9d ago,3,Color_Stress,Pred_Dul,278172163,272107816,,Something is wrong with data entry for nestlings from this nest
Ithaca,Unit_2,15,TRES,2019,1,19-May-19,2d ago,23-May-19,2d ago,5,,,,No,,Yes,07-Jun-19,1d ago,4,52,4,16-Jun-19,4,Dead,,,,,,,,,,,,16-Jun-19,Died,2d ago,0,Color_Stress,Pred_Con,278172155,272107335,,nestlings dead on 6/16
Ithaca,Unit_2,19,TRES,2019,1,13-May-19,2d ago,17-May-19,2d ago,5,,,,No,,Yes,01-Jun-19,1d ago,5,,,04-Jun-19,5,Dead,,,,,,,,,,Yes,Yes,04-Jun-19,Died,2d ago,0,Color_Stress,Pred_Con,272107284,,,Nestlings dead and abandoned
Ithaca,Unit_2,20,TRES,2019,1,12-May-19,2d ago,17-May-19,2d ago,6,,,,No,,Yes,01-Jun-19,1d ago,5,47,4,08-Jun-19,1,Dead,16-Jun-19,1,Dead,,,,,,,,,25-Jun-19,Fledged,9d ago,3,Color_Stress,Cont_Con,281128402,278172166,,empty at fledge check
Ithaca,Unit_2,22,TRES,2019,1,17-May-19,2d ago,23-May-19,2d ago,7,,,,No,,Yes,06-Jun-19,1d ago,4,,,08-Jun-19,4,Predation,,,,,,,,,,,,08-Jun-19,Died,2d ago,0,Color_Stress,Cont_Con,272106817,,,predation some time after hatching
Ithaca,Unit_2,25,TRES,2019,1,22-May-19,2d ago,26-May-19,2d ago,5,,,,Yes,04-Jun-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,04-Jun-19,Abandoned,2d ago,0,Color_Stress,Cont_Dul,278172159,,,abandoned some time before second capture
Ithaca,Unit_2,29,TRES,2019,1,12-May-19,2d ago,21-May-19,2d ago,6,,,,No,,Yes,06-Jun-19,1d ago,3,36,3,,,,,,,,,,,,,,,30-Jun-19,Fledged,9d ago,3,Color_Stress,Pred_Dul,88004754,272107257,,all fledged
Ithaca,Unit_2,31,TRES,2019,1,22-May-19,2d ago,27-May-19,2d ago,6,,,,No,,Yes,10-Jun-19,1d ago,4,36,4,,,,,,,,,,,,,,,04-Jul-19,Fledged,9d ago,4,Color_Stress,Cont_Dul,272107361,278171892,,all fledged
Ithaca,Unit_2,32,TRES,2019,1,15-May-19,2d ago,22-May-19,2d ago,5,,,,No,,Yes,05-Jun-19,1d ago,5,68,5,12-Jun-19,5,Dead,,,,,,,,,,,,12-Jun-19,Died,2d ago,0,Color_Stress,Cont_Dul,278172151,278172169,,all dead on 6/12?
Ithaca,Unit_2,34,TRES,2019,1,25-May-19,2d ago,29-May-19,2d ago,5,,,,No,,Yes,12-Jun-19,1d ago,4,50,4,07-Jul-19,1,Dead,,,,,,,,,,,,07-Jul-19,Fledged,9d ago,3,Color_Stress,Cont_Dul,278172162,281128516,,"Possibly partial predation or something around 6/2, several days at 1 egg, but then going back up?"
Ithaca,Unit_2,35,TRES,2019,1,09-May-19,2d ago,13-May-19,2d ago,5,,,,No,,Yes,29-May-19,1d ago,5,55,5,13-Jun-19,1,Dead,27-Jun-19,2,Dead,,,,,,,,,27-Jun-19,Fledged,9d ago,2,Color_Stress,Pred_Dul,272107805,278171878,,2 dead nestlings are 281128718 and 281128719 @ fledge check
Ithaca,Unit_2,36,TRES,2019,1,10-May-19,2d ago,14-May-19,2d ago,5,1,Missing,27-Jun-19,Yes,27-Jun-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,27-Jun-19,Abandoned,2d ago,0,Color_Stress,Pred_Dul,278172145,,,Possibly abandoned after 2nd capture
Ithaca,Unit_2,37,TRES,2019,1,02-Jun-19,2d ago,06-Jun-19,2d ago,5,,,,No,,No,19-Jun-19,1d ago,5,50,4,08-Jun-19,1,Dead,,,,,,,,,,,,13-Jul-19,Fledged,9d ago,4,,,278172145,272106914,,
Ithaca,Unit_2,39,TRES,2019,1,12-May-19,2d ago,17-May-19,2d ago,6,,,,No,,Yes,01-Jun-19,1d ago,5,66,5,,,,,,,,,,,,,,,25-Jun-19,Fledged,9d ago,5,Color_Stress,Cont_Con,272107748,272107817,,empty at fledge check
Ithaca,Unit_2,41,TRES,2019,1,19-May-19,2d ago,22-May-19,2d ago,4,,,,No,,Yes,05-Jun-19,1d ago,4,51,4,,,,,,,,,,,,,,,29-Jun-19,Fledged,9d ago,4,Color_Stress,Cont_Con,278172152,272106957,,all fledged
Ithaca,Unit_2,44,TRES,2019,1,09-May-19,2d ago,14-May-19,2d ago,6,,,,Yes,23-Jun-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,23-Jun-19,Abandoned,2d ago,0,Color_Stress,Cont_Con,278172152,,,Abandoned after first capture
Ithaca,Unit_2,45,TRES,2019,1,29-May-19,2d ago,02-Jun-19,2d ago,5,,,,Yes,12-Jun-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,12-Jun-19,Abandoned,2d ago,0,Color_Stress,Pred_Dul,278172146,,,abandoned after a couple predator treatments
Ithaca,Unit_2,48,TRES,2019,1,16-May-19,2d ago,21-May-19,2d ago,6,,,,Yes,29-May-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,29-May-19,Abandoned,2d ago,0,Color_Stress,Cont_Con,278172146,,,maybe abandoned
Ithaca,Unit_2,50,TRES,2019,1,05-Jun-19,2d ago,09-Jun-19,2d ago,5,,,,No,,No,23-Jun-19,1d ago,5,65,5,08-Jul-19,2,Dead,,,,,,,,,,,,17-Jul-19,Fledged,9d ago,3,,,281128404,281128773,,
Ithaca,Unit_2,54,TRES,2019,1,21-May-19,2d ago,26-May-19,2d ago,6,,,,No,,Yes,10-Jun-19,1d ago,6,60,6,,,,,,,,,,,,,,,07-Jul-19,Fledged,9d ago,6,Color_Stress,Pred_Con,281128404,278171879,,still in box on fledge check day
Ithaca,Unit_2,57,TRES,2019,1,22-May-19,2d ago,26-May-19,2d ago,5,,,,No,,Yes,09-Jun-19,1d ago,5,43,5,24-Jun-19,1,Dead,01-Jul-19,4,Dead,,,,,,,,,01-Jul-19,Died,7d ago,0,Color_Stress,Pred_Con,272106728,278172282,,"Nestlings ending in 60, 62, 63, 64 all dead two days before fledge check, the one remaining nestling was left in and appears to have fledged"
Ithaca,Unit_2,62,TRES,2019,1,20-May-19,2d ago,24-May-19,2d ago,5,,,,No,,Yes,08-Jun-19,1d ago,4,48,4,,,,,,,,,,,,,,,02-Jul-19,Fledged,9d ago,4,Color_Stress,Cont_Con,156181153,281128501,,all fledged
Ithaca,Unit_2,64,TRES,2019,1,22-May-19,2d ago,27-May-19,2d ago,6,,,,No,,Yes,10-Jun-19,1d ago,6,35,6,18-Jun-19,6,Dead,,,,,,,,,,Yes,Yes,18-Jun-19,Died,2d ago,0,Color_Stress,Pred_Dul,272107855,272107774,,all dead before day 12 banding
Ithaca,Unit_2,68,TRES,2019,1,09-May-19,2d ago,16-May-19,2d ago,8,,,,No,,Yes,31-May-19,1d ago,7,71,6,12-Jun-19,1,Dead,,,,,,,,,,,,24-Jun-19,Fledged,9d ago,6,Color_Stress,Cont_Dul,278172160,263114244,,all fledged 6/24
Ithaca,Unit_2,70,TRES,2019,1,20-May-19,2d ago,24-May-19,2d ago,5,,,,Yes,31-May-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,31-May-19,Abandoned,2d ago,0,Color_Stress,Pred_Con,272106822,,,
Ithaca,Unit_2,71,TRES,2019,1,29-May-19,2d ago,,,,,,,NA,,No,,1d ago,,,,,,,,,,,,,,,,,,01-Jun-19,Abandoned,2d ago,0,,,278172156,,,"not a real nest, one egg dump"
Ithaca,Unit_2,72,TRES,2019,1,24-May-19,2d ago,28-May-19,2d ago,5,,,,No,,Yes,13-Jun-19,1d ago,5,59,5,,,,,,,,,,,,,,,07-Jul-19,Fledged,9d ago,5,Color_Stress,Pred_Con,281128603,278172288,,
Ithaca,Unit_2,75,TRES,2019,1,17-May-19,2d ago,22-May-19,2d ago,6,,,,No,,Yes,05-Jun-19,1d ago,6,74,6,20-Jun-19,1,Dead,29-Jun-19,2,Dead,,,,,,,,,29-Jun-19,Fledged,9d ago,3,Color_Stress,Cont_Dul,278172154,278172170,,two dead are 281128812 and 281128808
Ithaca,Unit_2,78,TRES,2019,1,11-May-19,2d ago,23-May-19,2d ago,4,,,,No,,Yes,10-Jun-19,1d ago,3,29,3,,,,,,,,,,,,,,,04-Jul-19,Fledged,9d ago,3,Color_Stress,Cont_Con,278171896,,,all fledged
Ithaca,Unit_2,80,TRES,2019,1,12-May-19,2d ago,17-May-19,2d ago,6,,,,No,,Yes,01-Jun-19,1d ago,6,70,6,25-Jun-19,5,Dead,,,,,,,,,,,,25-Jun-19,Fledged,9d ago,1,Color_Stress,Cont_Dul,278172150,278172164,,"five dead at fledge check are 281128727, 28, 29, 31, 32"
Ithaca,Unit_2,82,TRES,2019,1,18-May-19,2d ago,23-May-19,2d ago,6,,,,No,,Yes,05-Jun-19,1d ago,6,73,6,14-Jun-19,1,Dead,16-Jun-19,2,Dead,17-Jun-19,1,Dead,29-Jun-19,2,Dead,Yes,Yes,29-Jun-19,Died,11d ago,0,Color_Stress,Cont_Con,278171873,272106974,,two dead at check are 281128806 and 281128807
Ithaca,Unit_2,85,TRES,2019,1,22-May-19,2d ago,27-May-19,2d ago,6,,,,No,,Yes,10-Jun-19,1d ago,5,50.5,5,,,,,,,,,,,,,,,04-Jul-19,Fledged,9d ago,5,Color_Stress,Cont_Dul,281128602,278172287,,all fledged
Ithaca,Unit_2,87,TRES,2019,1,12-May-19,2d ago,16-May-19,2d ago,5,,,,Yes,25-May-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,25-May-19,Abandoned,2d ago,0,Color_Stress,Pred_Con,281128401,,,Abandoned day after first predator treatment?
Ithaca,Unit_2,93,TRES,2019,1,12-May-19,2d ago,16-May-19,2d ago,5,,,,Yes,23-May-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,23-May-19,Abandoned,2d ago,0,Color_Stress,Pred_Dul,278172148,,,abandoned after three predator treatments before second capture
Ithaca,Unit_2,94,TRES,2019,1,15-May-19,2d ago,20-May-19,2d ago,6,,,,No,,Yes,03-Jun-19,1d ago,6,73,6,12-Jun-19,2,Dead,18-Jun-19,2,Dead,27-Jun-19,2,Dead,,,,,,27-Jun-19,Died,9d ago,0,Color_Stress,Pred_Con,281128403,281128605,,"we think all nestlings dead at fledge check, two were alive at d15, bands were not confirmed at fledge check so not 100% clear if all were really dead"
Ithaca,Unit_2,99,TRES,2019,1,24-May-19,2d ago,28-May-19,2d ago,5,,,,No,,Yes,10-Jun-19,1d ago,4,36,4,,,,,,,,,,,,,,,04-Jul-19,Fledged,9d ago,4,Color_Stress,Cont_Con,281128601,278171894,,all fledged
Ithaca,Unit_2,101,TRES,2019,1,11-May-19,2d ago,16-May-19,2d ago,6,,,,No,,Yes,01-Jun-19,1d ago,5,52,5,25-Jun-19,2,Dead,,,,,,,,,,,,25-Jun-19,Fledged,9d ago,3,Color_Stress,Pred_Dul,278172147,278172199,,2 dead at fledge check are 278172276 and 274
Ithaca,Unit_2,103,TRES,2019,1,09-May-19,2d ago,14-May-19,2d ago,6,,,,No,,Yes,29-May-19,1d ago,6,54,6,27-Jun-19,1,Dead,,,,,,,,,,,,27-Jun-19,Fledged,9d ago,5,Color_Stress,Cont_Con,272107786,272106664,,1 dead is 281128724 @ fledge check
Ithaca,Unit_2,105,TRES,2019,1,20-May-19,2d ago,25-May-19,2d ago,6,,,,No,,Yes,08-Jun-19,1d ago,5,48,5,,,,,,,,,,,,,,,02-Jul-19,Fledged,9d ago,5,Color_Stress,Pred_Dul,278172158,281128742,,all fledged
Ithaca,Unit_2,107,TRES,2019,1,20-May-19,2d ago,26-May-19,2d ago,7,,,,Yes,09-Jun-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,09-Jun-19,Abandoned,2d ago,0,Color_Stress,Cont_Dul,278171876,,,
Ithaca,Unit_2,109,TRES,2019,1,13-May-19,2d ago,17-May-19,2d ago,5,,,,No,,Yes,01-Jun-19,1d ago,5,61,5,25-Jun-19,2,Dead,,,,,,,,,,,,25-Jun-19,Fledged,9d ago,3,Color_Stress,Cont_Dul,278172149,272106847,,2 dead at fledge check are 278171888 and 71887
Ithaca,Unit_2,111,TRES,2019,1,05-May-19,2d ago,09-May-19,2d ago,5,,,,No,,No,25-May-19,1d ago,5,68,5,16-Jun-19,5,Dead,,,,,,,,,,Yes,Yes,16-Jun-19,Died,3d ago,0,Color_Stress,Cont_Dul,272107739,259122557,,5 nestlings 68 g day 6; nestlings all dead on 6/16
Ithaca,Unit_2,113,TRES,2019,1,08-May-19,2d ago,13-May-19,2d ago,6,,,,Yes,22-May-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,22-May-19,Abandoned,2d ago,0,Color_Stress,Pred_Dul,,,,Abandoned on 5/22 or 5/23. Never captured.
Ithaca,Unit_2,114,TRES,2019,1,29-May-19,2d ago,02-Jun-19,2d ago,4,1,Unknown,06-Jun-19,Yes,15-Jun-19,No,,1d ago,,,,,,,,,,,,,,,,,,15-Jun-19,Abandoned,2d ago,0,Color_Stress,Cont_Dul,281128604,,,abandoned
Ithaca,Unit_2,116,TRES,2019,1,14-May-19,2d ago,19-May-19,2d ago,6,,,,No,,Yes,02-Jun-19,1d ago,5,58,5,,,,,,,,,,,,,,,27-Jun-19,Fledged,9d ago,5,Color_Stress,Cont_Con,272107217,272107690,,all fledged
Ithaca,Unit_2,117,TRES,2019,1,18-May-19,2d ago,23-May-19,2d ago,6,,,,No,,Yes,06-Jun-19,1d ago,6,51,6,18-Jun-19,1,Dead,,,,,,,,,,,,03-Jul-19,Fledged,9d ago,4,Color_Stress,Pred_Dul,278171875,281128726,,not fledged yet on check day; still one nestling in on 7/2 all fledged by 7/3
Ithaca,Unit_2,118,TRES,2019,1,13-May-19,2d ago,18-May-19,2d ago,5,,,,Yes,24-May-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,24-May-19,Abandoned,2d ago,0,Color_Stress,Pred_Con,,,,Abandoned before first captures
Ithaca,Unit_2,119,TRES,2019,1,03-Jun-19,2d ago,07-Jun-19,2d ago,5,1,Unknown,16-Jun-19,No,,No,22-Jun-19,1d ago,4,57,4,07-Jul-19,1,Dead,,,,,,,,,,,,16-Jul-19,Fledged,9d ago,3,,,281128405,281128772,,
Ithaca,Unit_2,120,TRES,2019,1,12-May-19,2d ago,18-May-19,2d ago,7,,,,No,,Yes,01-Jun-19,1d ago,7,71,7,16-Jun-19,3,Dead,25-Jun-19,1,Dead,,,,,,,,,25-Jun-19,Fledged,9d ago,3,Color_Stress,Cont_Con,272106913,278172165,,1 dead at fledge check is 278172266
Ithaca,Unit_2,121,TRES,2019,1,12-May-19,2d ago,15-May-19,2d ago,4,,,,No,,Yes,31-May-19,1d ago,1,8,1,,,,,,,,,,,,,,,24-Jun-19,Fledged,9d ago,1,Color_Stress,Cont_Dul,88004570,,,all fledged
Ithaca,Unit_2,122,TRES,2019,1,17-May-19,2d ago,21-May-19,2d ago,5,,,,No,,Yes,05-Jun-19,1d ago,5,64,5,17-Jun-19,5,Dead,,,,,,,,,,,,17-Jun-19,Died,9d ago,5,Color_Stress,Pred_Con,272107698,262126105,,all dead 6/17
Ithaca,Unit_2,124,TRES,2019,1,29-May-19,2d ago,30-May-19,2d ago,2,,,,Yes,14-Jun-19,Yes,,1d ago,,,,,,,,,,,,,,,,,,14-Jun-19,Abandoned,2d ago,0,Color_Stress,Cont_Con,272107161,,,abandoned
Ithaca,Unit_2,127,TRES,2019,1,14-May-19,2d ago,22-May-19,2d ago,6,,,,No,,Yes,04-Jun-19,1d ago,5,60,5,19-Jun-19,5,Dead,,,,,,,,,,,,19-Jun-19,Died,3d ago,0,Color_Stress,Pred_Con,278172153,278171880,,"nestligns dead, was uninstalled on 6/25"
Ithaca,Unit_4,12,TRES,2019,1,22-May-19,2d ago,24-May-19,2d ago,3,,,,,,,09-Jun-19,1d ago,3,20.74,3,,,,,,,,,,,,,,,03-Jul-19,Fledged,12d ago,3,Light,Light,278172408,,,
Ithaca,Unit_4,15,TRES,2019,1,29-May-19,2d ago,03-Jun-19,2d ago,6,,,,,,,18-Jun-19,1d ago,5,59.66,5,,,,,,,,,,,,,,,11-Jul-19,Fledged,1d ago,5,Light,Light_Control,278172413,,,
Ithaca,Unit_4,18,TRES,2019,1,21-May-19,2d ago,26-May-19,2d ago,6,,,,,,,08-Jun-19,1d ago,6,38,5,14-Jun-19,1,Missing,03-Jul-19,1,Missing,03-Jul-19,1,Found dead,,,,,,03-Jul-19,Fledged,1d ago,3,Light,Light,278172406,,,"1 dead nestling at fledge check, 2781-72475; 1 missing nestling at fledge check (not banded on day 12 because too small)"
Ithaca,Unit_4,61,TRES,2019,1,21-May-19,2d ago,30-May-19,2d ago,7,,,,,,,12-Jun-19,1d ago,6,105,6,,,,,,,,,,,,,,,03-Jul-19,Fledged,9d ago,6,Light,Light_Control,278172412,278172459,,Day 6 brood mass measured on nestling day 7
Ithaca,Unit_4,71,TRES,2019,1,20-May-19,2d ago,25-May-19,2d ago,6,,,,,,,08-Jun-19,1d ago,6,70,6,,,,,,,,,,,,,,,30-Jun-19,Fledged,10d ago,6,Light,Light_Control,278172407,,,
Ithaca,Unit_4,78,TRES,2019,1,17-May-19,2d ago,22-May-19,2d ago,6,,,,,,,06-Jun-19,1d ago,5,54.39,5,,,,,,,,,,,,,,,30-Jun-19,Fledged,12d ago,5,Light,Light_Control,278172402,,,
Ithaca,Unit_4,80,TRES,2019,1,18-May-19,2d ago,23-May-19,2d ago,6,,,,,,,06-Jun-19,1d ago,6,72.86,6,,,,,,,,,,,,,,,30-Jun-19,Fledged,12d ago,6,Light,Light,272107599,278172301,,
Ithaca,Unit_4,84,TRES,2019,1,25-May-19,2d ago,31-May-19,2d ago,5,,,,,,,13-Jun-19,1d ago,5,84.4,5,,,,,,,,,,,,,,,03-Jul-19,Fledged,8d ago,5,Light,Light_Control,278172411,,,Day 6 brood mass measured on nestling day 7
Ithaca,Unit_4,87,TRES,2019,1,19-May-19,2d ago,24-May-19,2d ago,6,,,,,,,07-Jun-19,1d ago,5,71,5,,,,,,,,,,,,,,,30-Jun-19,Fledged,11d ago,5,Light,Light,272107803,,,
Ithaca,Unit_4,93,TRES,2019,1,21-May-19,2d ago,25-May-19,2d ago,5,,,,,,,08-Jun-19,1d ago,4,55.3,4,,,,,,,,,,,,,,,30-Jun-19,Fledged,10d ago,4,Light,Light,235120680,240134830,,Day 6 brood mass measured on nestling day 7
Ithaca,Unit_4,94,TRES,2019,1,14-May-19,2d ago,20-May-19,2d ago,6,,,,,,,04-Jun-19,1d ago,6,64.85,5,07-Jun-19,1,Missing,,,,,,,,,,,,27-Jun-19,Fledged,11d ago,5,Light,Light_Control,263114113,,,
Ithaca,Unit_4,95,TRES,2019,1,23-May-19,2d ago,28-May-19,2d ago,6,,,,,,,10-Jun-19,1d ago,5,54,5,,,,,,,,,,,,,,,03-Jul-19,Fledged,11d ago,5,Light,Light,278172410,,,
