Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
G10,false,58,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,70.53990936279297,81.46640014648438,76.87997436523438,90.63926696777344,,
G11,false,47,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,70.53990936279297,64.3347396850586,74.85655212402344,81.46640014648438,,
G12,false,59,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,90.9090576171875,86.18772888183594,80.52214050292969,73.23780822753906,,
G13,false,48,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,86.59737396240234,81.73997497558594,90.24042510986328,93.34376525878906,,
G14,false,60,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,64.46922302246094,68.38212585449219,88.3514404296875,81.60504913330078,,
G15,false,49,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,75.39836883544922,67.97734069824219,89.83563995361328,73.37445068359375,,
G16,false,61,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,88.62129211425781,68.78691101074219,71.62039184570312,65.54864501953125,,
G17,false,50,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,91.58970642089844,85.38302612304688,63.52472686767578,81.47012329101562,,
G18,false,62,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,78.36678314208984,82.9543228149414,73.10459899902344,90.24042510986328,,
G19,false,51,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,68.11226654052734,83.49403381347656,77.55721282958984,71.08068084716797,,
G20,false,63,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,91.58970642089844,68.6519775390625,65.41371154785156,74.85865783691406,,
G21,false,52,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,65.41371154785156,62.580230712890625,87.00215911865234,73.37445068359375,,
G22,false,64,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,76.88257598876953,80.52562713623047,73.9141616821289,91.99449157714844,,
G23,false,53,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,88.89114379882812,62.580230712890625,83.62896728515625,65.00892639160156,,
G24,false,65,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,75.53329467773438,72.02517700195312,82.9543228149414,63.794578552246094,,
H1,false,42,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,89.29031372070312,85.78304290771484,76.20549774169922,69.73053741455078,,
H2,false,54,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,80.25234985351562,93.06736755371094,66.89774322509766,86.0528335571289,,
H3,false,43,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,72.02375793457031,81.60130310058594,87.80647277832031,84.56898498535156,,
H4,false,55,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,92.39289855957031,86.45751953125,63.25558090209961,69.19096374511719,,
H5,false,44,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,87.40177917480469,69.32585144042969,63.39047622680664,74.45186614990234,,
H6,false,56,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,69.86543273925781,90.36947631835938,84.83877563476562,72.69822692871094,,
H7,false,45,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,64.19984436035156,84.164306640625,92.25800323486328,80.79193115234375,,
H8,false,57,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,76.61018371582031,70.13522338867188,65.6836929321289,80.25234985351562,,
H9,false,46,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,63.52537155151367,73.77738952636719,89.1554183959961,92.79757690429688,,
H10,false,58,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,72.02375793457031,65.14411163330078,62.44621276855469,84.43409729003906,,
H11,false,47,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,73.10291290283203,85.91793823242188,62.98579025268555,92.93247985839844,,
H12,false,59,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,89.56010437011719,73.64249420166016,70.80970001220703,81.06172180175781,,
H13,false,48,Target 1,Unknown,SYBR,Undetermined,0,,No Amp,false,3,39,87.9466552734375,70.94575500488281,66.62806701660156,80.93040466308594,,
